也不	1532
男女通吃	1531
说谁呢	1531
感觉不能再爱了	1531
没看出来啊	1531
好阿	1531
烦什么	1531
么么哒么么哒	1529
语音	1529
我不管	1528
什么搞笑	1528
啊哈哈同道中人么么哒	1528
还说	1528
收到啦	1527
赞	1526
约吗	1526
偶尔	1526
学	1526
x	1526
你不懂	1526
祝幸福	1526
弟弟乖	1525
我没说	1525
还有一套	1524
妹纸说脏话	1524
会好的	1524
答对了	1524
木有木有	1524
在那里	1523
还在	1523
聊呗	1523
大家	1521
傻笑了个啥么	1520
表哭表哭	1520
宝贝儿宝贝儿我们	1520
我猜	1520
一样的	1519
我没病	1519
一直	1519
发	1519
被发现了吗	1518
呜呜呜深井冰	1518
我还好	1518
记错了	1516
没病强身健体哈哈哈哈	1516
啦啦啦啦啦阿啦啦啦啦	1516
我就是想我男神了	1515
是差多	1515
甚好	1514
人话你都不懂我不得不	1514
差不多就得了哈	1513
俺	1513
年龄不是问题	1513
我不造啊	1513
你来拿	1512
遵命	1512
不要狡辩	1511
那就算了塞	1511
你说的	1511
聊聊吧	1511
过年好	1510
没有男朋友	1510
没女朋友是不幸福的	1509
交个朋友	1509
大爱	1509
德玛西亚	1508
不走留下来	1508
不说算了	1507
自做多情	1507
我真的不知	1506
我爱管你	1506
我是不会随	1506
这个都不会~	1505
好邪恶	1505
舍友	1505
俺娘说的	1505
困	1504
才不是	1504
麻烦	1504
女朋友终归会有的	1504
你是谁派来的猴子呀	1503
好的~	1503
我看	1502
单纯	1502
男妹子你又调皮了	1502
不哭么么	1501
机器人泥嚎	1501
我想说	1501
我骗你啥	1500
我猜你是小盆友~	1499
我怎	1499
我说真的	1497
才	1497
果然秒回	1497
刚刚才开始耍的	1496
不哭哈	1496
还有啥	1496
床上玩手机	1495
你好厉害	1494
果然学霸	1494
姐姐你好	1494
喜欢就入吧妹子	1493
我就不说人话	1492
老能看见你	1492
小可爱	1491
不啊	1491
不美	1491
这就是传	1491
你怎么知道我说的不是	1491
我们一般是去风味面馆	1490
你讨厌	1490
继续保持	1490
没有红包	1489
喂	1489
毕业了	1488
原来是这样	1488
加微信	1487
咋个走法	1487
真慢	1487
回来啦	1486
敢奏是谁	1485
你见谁来列	1485
好羞羞	1485
快了是多快	1484
好多	1484
我好	1483
理论是可	1482
拼了命也不行吗	1482
我就知道	1482
你为啥笑	1482
我又没惹你	1481
洗耳恭听	1481
我知道你	1481
叫爸爸	1480
请叫我雷锋	1480
不许走	1480
机器人没有感情	1480
我开玩笑的	1480
支付宝密码拿来	1480
猜不粗来	1478
真没有	1478
嘻嘻嘻别走	1478
呼	1478
去我的	1477
不听话	1477
人呐	1477
我在上班	1477
我的鼻子有两个孔	1477
拒绝回答	1476
我是男神	1476
如	1476
普通话	1476
我没骗你啦	1476
快点快点	1475
貌似我已	1474
我搞笑么	1474
我也不知道什么鬼呢	1473
哪地方戳中你笑点了	1472
你也改了名字呀呀呀呀	1472
看看不要钱	1472
你还笑	1472
居然不	1472
肿么办	1472
喜欢你呢	1472
没看到啊	1471
还是不愿意	1471
这个笑话好	1471
哒哒哒	1470
这是一个严肃的话题	1470
我是女生	1470
果咩	1469
不会数数	1469
我管你生生世世	1469
你是好人	1468
真不能吗	1468
走走走小手拉大手	1466
就不能给点希望	1466
醉了没人扶的	1466
世上木有鬼的	1466
不能通融通融吗	1465
喜欢你	1465
为什么不能呢	1465
努力	1464
哭了	1464
我一	1463
伤心总是难免的	1463
傻孩子	1463
没事只是心烦	1463
生气啦	1463
不着急	1463
不说拉倒	1462
我说的人话	1462
我有女朋友千千万	1461
看来咱们是同道中人啊	1460
对人说人话	1460
(泪花)你没在的时候都	1460
谢谢喜欢	1459
我还会呵呵嘿嘿哼哼	1459
别激动	1458
看什么看不晓得看了会	1458
你不用还有别人哇	1457
带我飞	1457
说中文	1457
还在原来哪里	1457
呜呜呜你好凶	1456
你会	1456
号	1456
你怎么了	1456
幸好你不会	1456
你试试	1456
听了	1455
有多大	1455
我是你男神	1455
明白就好	1455
哪里不懂	1454
不觉得	1454
打错	1453
好孩纸	1453
最近没吃药感觉自己萌	1451
英语	1451
太直白了我羞涩	1451
是不是机器人很重要么	1451
真巧	1451
没啥情绪低落了	1450
不要在意这些细节	1450
怎么说	1450
太让我伤心了	1450
去睡吧	1449
鹿晗	1448
我知道不能	1448
不敢说	1447
一点都不能通融	1447
说走咱就走天上的星星	1446
一起看	1446
不要这么倔强嘛	1445
我知	1444
哎哎	1443
我也是醉了	1442
偶	1441
还有的	1441
羡慕	1441
我聪明	1441
爱信不信	1439
多好玩呀	1439
想多了	1439
你醉了	1438
老乡啊	1438
对鬼说鬼	1438
带我一起走	1437
你怎么可以如此粗鲁地	1437
(这里达达求认识)	1437
不行不行	1436
你以为呢	1435
必须是	1435
我骗你钱了还是骗色了	1435
好高端	1435
妈	1435
好呆萌的表情啊	1434
请具体	1433
懒	1432
恭喜恭喜	1432
么么么么么	1432
下一个更	1431
那你还说	1431
那么问题	1431
随便说点就好啊	1431
反正又管	1431
别开玩笑	1431
合着忽悠我呢	1431
醉了啊	1431
好早	1429
直觉	1429
打字不慢	1429
确实有点无聊	1428
我们男人	1428
一定是	1428
拿去	1427
肿么不玩呢	1427
表骂人嘛	1426
以后别这么客气	1426
来瞧一瞧	1425
俩小时还没到类	1425
祝你好运	1425
你告诉我	1425
谢谢你的爱哦~	1424
看一看嘞	1424
没骂你	1424
没事就是有点烦	1423
萌萌妹子	1423
喊妈没用	1422
保守治疗能治好吗	1421
我没钱	1421
站住	1420
贞子	1419
没怎么了那么关心我啊	1419
真的嘛	1419
拜师什么好处	1418
小孩子	1418
麻麻说了	1418
作为大好的适龄阳	1418
来醒醒酒	1418
拉倒	1417
木有红包	1417
谢什么	1417
死	1417
没事没事想多了	1417
郁闷中~	1416
害羞羞	1416
饿了就吃	1415
你男女我知道阿	1415
老婆别闹	1414
随你	1414
我感觉那名字好怪	1413
最近消失了	1413
没关系我们以后可以做	1413
同道	1411
现在没有	1411
你是妹子	1411
偶脑子慢	1411
好话不说二遍~	1410
小可爱你hh什么	1410
我也不懂	1409
很好听	1409
药不能停	1408
告诉我吧	1408
好好学	1407
多吃点	1406
笑点低	1406
好萌[摸摸]我理你好啦	1406
自己来拿	1405
未成年	1405
还真是好人喔	1405
做	1404
不走	1404
我知道呀	1404
还是可以愉快的玩耍的	1403
我帮你报	1403
刚	1403
借你吉言	1402
反正说了好多	1401
爽	1400
骗子在哪里	1400
问这个干嘛	1400
难怪	1399
你这	1399
此病无药医	1399
泥煤啊	1397
拿来给我	1397
你也是啊	1395
快去	1394
火	1393
乖宝贝 那就好	1393
这是事实啊	1393
不多	1392
不要拉倒	1392
我宁愿你是杏红小达人	1392
乖妹妹	1392
您说	1392
这么便宜	1392
好幸福	1392
什么鬼_你男神啊	1392
猪说谁呢	1392
好可怜	1391
人家会害羞的	1391
因为爱情	1390
好含糊的回答  这么勉	1390
既然没关系	1390
你笑什么	1390
等我抽时间再来哈	1388
哥哥来摸摸	1388
好好学习天天向上	1387
谢谢咯	1386
玩不玩	1386
必须	1385
难道不是吗	1385
不相信	1385
我没骂你	1383
我想想	1383
我就不跟你么么哒	1383
你见过那么美丽的猪	1383
聊多单纯麽	1382
伦家	1382
求图	1382
失眠	1382
醉了可以少喝点的	1382
不是呀	1381
来摸摸头	1380
你舍得	1380
怕怕	1380
我现在	1380
你笨	1378
工作	1377
我还没	1377
知错能改	1377
小王	1376
虽	1376
凑	1376
哪有一开始问how are	1375
你敢	1375
不好意思哈	1375
其实没啥可看的	1374
下次吧~	1373
你在干嘛呢	1372
请问我骗你了吗	1372
没事做是蛮无聊	1372
没注意	1371
为何不说慢走	1370
真心不错	1370
你不能	1368
捂脸	1368
我不敢	1367
你是我儿子	1367
凶我	1367
我一直在	1367
想聊什么呢	1367
不来	1366
麻麻伟大的说	1366
你咬我啊	1365
傻傻的	1365
随	1365
就是字面意思	1363
你们最近都很想我啊	1363
谢谢你思密达	1363
什么号	1363
自己猜	1362
在干嘛呢	1361
就上	1361
你笑啥	1360
是那个帅的	1360
求死	1360
下班了	1359
好基友一辈子	1359
还有呢	1359
你猜~	1359
病有才你哼	1358
妈妈给你买糖	1358
不好吃	1358
我就喜欢男人	1358
mua~mua~mua~	1357
流言止于智者	1357
比如呢	1357
乖孙女	1356
怎么教	1356
白白~	1356
人家都说爱人才称猪	1356
祝你们幸福	1356
天天	1355
艾啥 艾伊娜	1355
说嘛	1354
你以为	1354
不要了	1354
病有才你	1353
还是不知道	1353
赶紧睡吧	1353
上班啊	1352
搜嘎	1352
不唱	1351
知道不是	1350
没有女朋友	1350
就是字面上的意思	1350
干嘛这么粗鲁	1349
听话才是好	1349
真心谢谢	1349
都这么大了还冒暴牙	1349
怎么没吓到你	1349
不忙	1349
自己百度	1348
我二我快乐	1347
别狡辩	1347
饿了	1347
丧心病狂	1347
没找到	1346
你男的女的	1345
搞笑	1345
你问吧	1345
妹妹你好	1344
同理可证我也不跟你聊	1344
还是麻麻最好	1344
肿么了这位兄台	1344
明天继续咯	1343
不要那么粗鲁	1343
好呀~	1343
同乐同乐	1343
女神在哪里	1343
有我这么瘦的猪呢	1343
来不及挥手说再见	1342
蜀黍要不要笑那么尴尬	1341
早啊	1341
还是愉快的玩耍啊	1340
咱俩还能愉快	1340
快去睡吧晚安么么	1340
碎觉	1339
本体	1339
妈妈最有爱了	1338
还没呢	1338
小伙伴呢	1338
还是没收到	1338
在哪儿	1336
刚回来	1336
随便说点呗	1335
这个我就尴尬了	1335
电影	1335
都说了是机器人了	1335
问问而已	1334
可男可女啦	1334
起床了	1334
我还是	1334
快告诉我	1334
我是汉纸	1334
或者	1333
还不够	1332
一起吧	1332
猪要有我这样的	1331
不用拒绝的那么直接把	1331
我不是机器人	1331
能啊	1331
秘大神	1330
好可怕	1330
实话而已	1329
你去吧	1328
t	1328
呜呜呜呜呜	1328
不好说	1328
走了	1327
不可能啊	1325
你觉	1325
我也不	1325
怎么破	1325
不大	1323
大家好	1323
你是妹纸	1323
么么哒～新的一天要有	1323
啵啵 我在补课	1322
实话实说而已	1322
小妹	1320
哈哈哈哈哈哈哈哈	1320
可是女汉子也不	1320
表酱紫啦、我们还是小	1319
我睡觉了	1319
你认识我	1317
你是大家的小伙	1317
去我干嘛	1316
软妹	1316
我们还是可以	1315
那干嘛跟我说这个啊	1315
还是要一	1315
明天上班	1315
没干什么	1315
是好	1314
这么客气干嘛	1314
是的呀	1314
想干嘛	1314
我还会学话	1314
号码	1313
别啊还能不能一起愉快	1313
嗦嘎	1313
没写已出的都还在	1312
恭喜恭喜 孩子的爹呢	1311
这个真的有	1310
so	1309
准备睡	1309
得到姑娘的喜欢我怎么	1309
没事阿	1309
醉了少喝点酒	1308
能别骂人么	1308
帮我诊断下	1308
打吧	1308
爱情	1307
太帅了	1307
只能	1307
王俊凯	1307
搞基无趣	1307
别气	1306
我这么聪明	1306
要命一条	1306
我忘了	1306
没有错	1305
你哦(o)哦我就	1305
都行	1305
美丽妹子	1305
哪里错了	1304
木	1304
这个我知道	1304
女生可以摸摸哒么	1304
我是女鬼	1303
算是吧	1303
我知道你在说自己	1303
微信给你	1303
羞羞脸	1302
小伙伴不要酱紫嘛	1302
不懂么	1301
初二	1301
哇哈哈	1301
原	1301
吗是神马	1300
你是闪电侠吗	1300
快来快来	1300
好呢	1300
笑了	1299
爷	1299
男人不坏	1299
变	1298
可怜的孩子	1297
呵出翔	1297
就有就有就	1296
手	1296
故意的	1296
你当然不懂	1295
表这么狠心撒	1295
没有了哎	1295
你没	1295
我是机器人弟弟的哥哥	1294
josh 喬 許 李	1293
有什么	1293
我也无聊	1293
不要哭了	1293
万分感谢	1293
你确定没看错	1292
我不是一个人~	1291
夜猫子	1290
说啥子脏话	1290
哎呀不要说名字辣	1290
你几几年的	1289
相	1289
不要这样说	1288
欢迎回家~ 带着你的风	1288
好多呢	1287
表酱紫啦	1287
来啦	1286
和	1286
感觉如何	1286
我就不告	1286
真不懂说明你还纯洁	1285
没了啊除了这个就没了	1285
咋办	1285
改了名字没有用	1285
我以为你不	1284
你是男鬼	1284
咱不是一	1283
没骂就好	1282
你有药吗	1282
奈斯早安哦（微	1282
老大	1281
无聊而已	1281
等你回来	1280
试试	1280
我会的	1280
打死都不能说	1280
咱们	1280
这个数字好啊~ 我爱你	1279
真不懂	1278
不在	1278
你来打我啊	1277
那你告诉我	1277
你要听什么	1277
拱了好白菜的才叫猪	1277
怎样	1277
那你怎么能瞎说	1276
去哪儿	1276
开门	1276
就是这个	1275
没开玩笑	1275
握	1274
无聊中	1274
要的话来看看	1274
不见	1274
男的女的	1274
原谅你	1273
好好考	1273
或	1273
笑点那么高么	1273
好多漂亮妹纸	1272
驳回	1272
没有吗	1271
[挥手]白白	1271
你想	1271
多谢了	1271
希望没关系	1270
哈哈至少我知道你	1270
你自	1270
这篇没看过	1270
告诉你了那就不好玩了	1269
告诉你了就	1269
事实如此	1269
帅哥你好	1268
萌妹你好	1268
吗什麽	1268
就是问问	1267
放	1266
那必须的	1266
我过去你敢揍我	1265
你说对了	1264
而是	1264
男朋友	1263
以前玩	1262
儿子别闹	1262
投诉驳回	1262
哎呀呀 这么客气	1262
好学生	1262
儿子的老婆的媳妇你好	1262
歌	1262
什么事	1262
问啥	1262
真心不懂	1261
喝	1261
啥子意思	1261
么么达	1260
我可以帮你分担	1260
不搞	1260
看不到	1258
跟	1257
早睡	1257
用	1257
何	1255
删不掉	1255
你不喜欢	1254
掐指一算	1254
笑死我了	1254
小乖	1254
你给我	1253
没见	1252
好直白	1252
我去看看	1249
不懂没事	1249
你怎么造我会呢	1249
你见过这么智能的机器	1248
地	1248
只是有点像	1248
就是就是	1247
盆友你好	1247
握个手	1247
达人	1246
没空	1246
我可是	1246
不管你信不信	1246
盆友	1245
我也不会	1244
老板	1244
呜呜呜不要哭啦么么哒	1243
咱	1243
删那么快干嘛	1243
你猜我猜不猜你猜不猜	1243
这么开森	1243
也是我男神	1243
么么么么么么么么么么	1242
别走爱我别走	1242
一起玩	1242
那么凶干嘛	1242
算了我还是不问了	1242
大大的么么	1242
现在不行	1242
明明就有还在装	1241
学生党	1241
直接	1241
不要怕	1241
随便说说	1240
目测你很小	1240
不可爱	1240
吃货	1239
不聊了	1239
要不然呢	1239
啵啵~	1239
只是喜欢看电影	1239
小伙	1239
你微信多少	1239
我可没说	1238
不知道聊什么	1238
居然敢骂我	1237
嗯嗯嗯嗯	1237
== 哼	1237
暂时没有	1237
好喜欢和你聊天	1236
妈妈在这呢	1236
哪个学校	1236
也可以	1235
啥号	1235
加微信吧	1234
要的	1234
难道你还是坏人	1234
哇哇哇	1233
麻麻什么太棒	1231
没感觉	1231
兴许人家有药呢	1231
感觉是可	1230
能干嘛	1230
这都被你发现了	1230
我的意思是	1229
傻您妈了	1229
媳妇乖	1228
你等着	1228
真心话	1228
男孩	1227
嗯啦	1226
确实挺无聊的	1226
红包最少要一块钱	1226
谢谢喜欢辣么丑的我	1226
你猜猜我会猜不	1226
吓你的鬼	1225
估计	1225
吗啥呀	1225
重	1225
可以试试	1225
我现	1225
等你有空微我	1224
开玩笑的啦	1224
翠花	1224
你最笨	1224
换	1224
我一个人傻笑	1224
求交往可好	1224
我笑点低	1223
对不	1222
顺其自然	1222
这么晚	1222
看不出来	1221
秘书和文员有区别	1221
睡啊	1221
具体点啊	1221
离别没说再见	1221
别逗了	1221
好朋友一生一起走	1221
不再见	1220
现在好困	1220
小妞	1220
看样子像	1220
八戒	1220
好远	1219
数字好吉利 我爱你~	1219
笑话	1219
高	1219
妈妈来了哈摸摸头	1219
谢谢夸奖~	1218
我却不能给你整个天空	1218
恭喜恭喜 怀孕了好事	1217
真心	1217
好困	1217
你爱我	1217
晚安哦	1216
没啥事	1216
别着急	1216
我不说	1215
雌雄同体	1215
你好我好大家好	1215
天还没塌呢	1215
(o)哦	1215
你好凶呜呜呜	1214
光棍的日子啊	1214
嗯那	1214
上班玩手机	1214
删哪个文件	1214
一定会的	1213
是事实	1213
不睡	1213
刚刚	1213
这不情愿的语气	1212
或许	1212
我不会聊天	1212
有木有	1212
好笑吗	1211
我爱	1211
有时	1211
傻吗	1211
欢迎光临	1210
我跟着一起哭了呜呜呜	1210
你觉得是什么就是什么	1209
开心死了	1209
喔是什么意思啊	1208
妈的	1208
一起玩 你愿意	1207
我刚回来	1207
大姐姐	1207
谢谢提醒	1207
虽然	1207
不嘛	1206
表生气嘛	1206
你有本	1206
朋友一生一起走	1206
好像大概可能是	1205
好聪明	1205
讨厌死了	1205
哟哟切克闹	1205
[ 羞 ]	1205
不过我真心不喜	1204
现在在干嘛	1204
乖呀	1203
那还是算了吧	1203
就是东西	1203
说啊	1202
去你家还是我家	1202
你猜吧	1201
妹子莫哭	1201
帅帅帅	1201
是斐	1201
看看阿	1200
笑吧	1199
全名	1199
好可爱	1198
幼儿园	1198
热烈欢迎	1198
我笨	1198
一起努力	1197
什么问题	1197
过来你打我啊	1197
媳妇儿	1197
老夫真的需要有	1197
哪有那么容易	1196
摸摸头不哭	1196
小鸡	1196
感叹啥呢	1196
小伙伴跟回家有什么关	1196
切切	1196
人家伤心了	1194
喜欢过	1194
给你买糖吃	1194
问题来了	1194
我机器人拉的	1193
⊙﹏⊙	1193
麻麻说	1193
好久不见啊	1192
赫赫	1192
soga	1191
呵呵什么	1191
红包没有	1191
你还要有什么	1191
我在家	1190
大早上就醉不好	1190
不辛苦	1189
会有的	1189
就当我没丢吧	1188
这么客气	1188
马上马上	1187
没事呢	1187
装	1186
为啥给你发过去	1186
很大	1185
三	1185
新年好	1185
你来吧	1185
应该的	1185
怎一个喔字了得	1184
在这里	1184
好难听	1184
去完了	1184
我也好无聊	1183
睡觉觉	1182
加好了	1182
你走	1182
不能死	1182
好的谢谢	1181
快睡	1181
我眼熟你	1181
周末	1180
慢慢	1180
一直在聊嘛	1180
哭吧	1180
骂自己呢	1179
我以为	1178
可好玩	1178
但愿吧	1178
原来还要是小伙伴才	1178
额额额	1178
呵呵哒	1178
粑粑	1177
时间	1177
干嘛这么暴力	1177
我喜欢女汉子	1177
吓到了	1177
你现在就可以圆润的走	1177
妹子别闹	1176
是哦	1175
您客气了	1174
尼采	1174
约约约	1174
你还是便秘呢	1174
就不说	1173
小可怜不哭	1172
你好萌	1172
为什么不好	1172
一会睡	1172
好玩吗	1171
还好就是不怎么好	1170
你怎么也用这个表情	1170
老师	1170
我是人	1170
去屎[r]	1169
我是姐姐	1169
为啥拜拜	1168
呀呀	1168
你便成了我的	1167
遇见后	1167
爱谁哭的长呜呜呜呜呜	1166
e	1166
谢谢祝福	1166
i	1166
聊聊人生聊聊理	1166
哪里有	1165
应	1165
没纸巾给擦	1165
貌似	1164
为啥骂我	1164
我是爱你的	1164
聊天打发时间好玩	1164
我还活着	1164
好饿	1163
为何要问名字	1163
你是我的	1163
需要	1162
难道你	1161
你真聪明	1161
不是喜欢是爱啊	1160
这么粗鲁	1160
是我说的那个意思	1159
你才傻呢	1158
嗯呢晚好呀	1158
怎么发	1158
怪我咯	1158
聊地行不行	1157
俺又没有做错事	1157
原谅我笑点低	1157
最后一只	1156
问吧问吧	1156
还有我	1156
承让承让	1156
反正名	1155
不给摸	1155
你又骂人	1155
还是不懂	1155
行了	1155
不要生气嘛	1155
边做边爱	1155
你你你	1155
迷恋我妈干什么	1154
你打算怎么谢我啊	1154
哥哥我睡觉	1154
伦家害羞	1154
我很喜欢这个机器	1153
抓狂抓狂	1153
敢	1153
说话注意文明	1152
生	1152
还爆过	1152
懂就好	1151
乃好	1151
大神你好	1151
肉	1151
还骂人	1151
不哭不哭我心疼~	1151
心塞	1150
十八	1149
~=￣ω￣=	1149
←_←哼	1149
好粗鲁	1149
软妹别闹	1149
性取向正常	1148
别人	1148
跪下	1148
猜不出	1148
随便啦	1147
自己过来拿	1147
姑娘对这类词貌似很敏	1147
难道要我给	1147
娘娘	1147
我没大爷	1147
发了呀	1146
这么直接	1146
谢谢妹纸	1146
喔什么喔啊	1146
大晚上了先不去	1146
打我干嘛	1146
我不傻	1145
说走咱就走	1145
半男半女行吗	1145
坏蛋[r]	1144
以身相许吧	1144
感谢天	1144
你还喔我	1143
么么么么么么	1143
终于找到了	1142
我准备去	1142
秘密公开了就不再是秘	1142
没对象	1142
这样不好	1142
可惜了	1142
聊天呗	1141
有感而发	1141
做兼职	1141
我忘记了	1141
真心挺好的	1140
不说不说	1139
先	1139
这么明显哈问	1139
发现作死汪一枚	1138
不想你想谁啊	1138
不哭不哭抱抱哒	1138
不想聊天我们可以不聊	1138
这你都知道	1137
天天向上	1136
麻麻	1136
具体	1136
天没掉下来	1136
羞涩了	1136
咋了你是妹纸啊	1135
咩	1135
只可意会不可言传	1135
不好意思啦	1135
你眼熟我么	1135
还好就好啊	1134
都乖	1134
嘿嘿嘿嘿	1133
拍肩膀]怎么了	1133
雅 灭 蝶 、 、	1132
绝对没有	1132
俺是男的	1132
送你	1132
俺爸是老大	1132
去找你麽	1131
你给多少	1131
可否深交	1131
叫老公	1130
逗你干嘛	1130
我也爱你\ue417	1130
在哪看得	1130
还没活够呢	1130
你才木有	1129
烦	1129
至	1129
高三	1128
可是你杀不到我	1128
说说呗	1128
已经走了	1127
没有骗你	1127
很好啊	1127
注意文明	1127
欧	1127
我是好孩子	1127
好啊话题你定我随意	1127
哎呀妈呀	1126
再猜	1126
你以为我想理你啊	1126
终于把亲炸出来了	1126
你欺负我	1126
不哭不哭～	1126
要删哪里的文件	1125
羞射	1125
来吧给你煮个排骨	1125
不用猜	1125
挥挥手来不及说再见	1125
再看下	1125
好多事	1124
喜	1124
大爷木有	1124
那么早	1124
我有男朋友	1123
我等你	1123
你在忙什么呢	1123
不哭给你糖吃	1123
别逗	1122
不确定	1122
求打	1122
傻瓜[r]说谁呢	1122
喵喵	1122
有眼光	1121
回家了	1121
恩 这个号已经换人了	1120
实话实	1120
哟唔喔	1120
我们都萌萌哒	1120
死开	1120
你媳妇老婆	1119
类似于手表的东西	1119
居然喔	1119
我是你老公	1119
五	1118
垃圾	1118
六	1118
好看么	1118
我不仅仅只是个机器人	1117
不至于吧	1116
早点睡觉	1116
永别	1116
我哪有	1116
赏你一碗面条	1116
唱	1115
没睡	1115
好有缘吖	1114
不是不是	1114
再见咯	1114
奥奥	1114
k	1113
轻点打	1113
睡觉啦	1113
不哭不哭摸摸你	1113
o(v)o	1113
玩什么	1112
没试过	1112
我这么富有感情的话语	1112
你很啥子很	1112
我比你大	1112
你好哦	1112
你居然	1111
你怎	1111
理	1111
nonono	1110
没礼貌	1110
原谅	1110
咱不是机器咱还会说还	1110
木头人	1110
你问你的	1109
你喜欢就好	1109
你没骂我	1109
=￣ω￣=	1109
不容易啊	1109
啵啵啵啵啵	1109
神马	1109
都回来了好不	1108
哦凑	1108
谢谁呢	1108
能不能好好说话	1108
好累	1108
我也爱你\uD83D\uDE1A	1108
我会努力的	1107
爱爸爸别走	1107
那是我可是对你坚贞不	1106
女盆友	1106
幼稚	1106
破喉咙	1106
年龄	1105
最爱夫人了么么哒	1105
绝对不是	1105
收到了吗	1104
你舍得和我挥手说再见	1104
还有你	1104
白天	1103
大众脸	1103
半智能	1103
还能	1103
各种	1102
笑什么笑	1102
好妹妹	1102
冤枉啊	1102
今天怎么睡得那么早	1102
拿来把	1102
说的就是你	1101
慢	1100
还是挺	1100
喜欢我早说嘛	1100
漂亮	1100
本来就是嘛	1099
你舍得么	1098
你没错	1098
去哪都行呀	1098
已经	1098
其实我	1098
快去睡吧	1098
哈我	1098
现在就去么(&#x00B4	1098
你谁啊骂我	1098
真是的	1098
和小伙伴一起	1097
习惯就好了	1097
啵啵啵啵	1097
叫什么	1097
平身	1096
我说许大官人	1096
干嘛说没关系	1096
只听说过子曰	1096
乖儿子别闹	1096
别呵呵	1096
猪说谁	1095
可是我	1095
好直接	1095
我也不知	1095
语气词	1095
别酱紫嘛	1094
你希望我是啊	1093
记	1093
真是够了	1093
你又哈啥	1092
过来我买给你吃	1092
说名字	1092
问了	1092
我们微信聊天	1092
人家会害羞	1091
去哪	1091
别捣乱	1091
看来一样啊	1091
说什么话	1091
有何不敢	1090
我没病我那么认真	1090
还理我不	1090
没逗	1090
都喜欢	1089
哈哈哈哈哈哈哈	1089
相信你	1089
我给你炖耗子吃	1088
随便问问	1087
手下留情	1087
不用啦	1086
忘吃药了	1086
其实不知道	1086
表这样别	1085
怕什么	1085
曲脖向天歌	1084
聊起来	1084
我拒绝	1084
过	1084
好笑	1083
乃是霸道总裁咩	1083
讲吧	1083
雅蠛蝶雅蠛蝶	1083
好奇	1083
快来吧	1082
不喜欢偶喜欢谁	1082
逼格太低的拒绝	1082
聊嘛	1082
一般般吧	1081
你病的不轻	1081
玩的累	1080
百度一下你就知道	1080
看了再死	1080
弟弟好	1080
1	1080
原来你喜欢我阿	1080
我是爷们	1079
请问	1079
搬东西	1079
喜欢我就到我碗里来	1079
砰砰砰	1079
我也不想	1078
聊聊不就知	1078
四个人	1078
没事我发泄一下	1078
地球人	1078
不死	1078
你猜我猜不猜的到你	1077
羞射了	1077
事实就是如此	1076
我以	1076
但是不	1075
高二	1075
没耍	1075
小姑娘	1075
一张j	1075
饿死了	1075
哦不	1075
人家害羞啦	1075
太多	1075
不在乎才没关系呢	1074
快拿来	1074
给么么哒才是	1074
杀我干嘛	1074
神	1073
这就对了	1073
想起来了	1073
很多很多	1073
一言为定	1073
上酸菜~(●-●)	1073
给个霸气的	1072
那你问谁呢	1071
还是谢谢你	1071
我相信你	1071
没啥没啥	1071
不玩微信	1070
很啥	1070
电话	1070
骂人亦可	1070
呐	1070
想要	1070
谢谢小伙伴	1070
很简单	1069
摸摸你	1069
我死了你怎么办	1068
不要解释	1068
别说	1068
吐吧	1068
一生朋友	1068
一声朋友	1068
那你问问有木有知的吧	1068
高一	1067
狡辩	1067
某些人病得不轻	1067
一直没人买	1067
你有什么	1067
相信自己	1067
长得丑	1067
因为你是地球淫~	1066
那你说	1066
你这明显就是	1066
没你牛	1066
我去你家啊	1066
笑的好开心~	1066
没啦	1066
丑	1065
别这样骂自己	1065
你发颜文字	1065
不知道有人没有	1065
说你呢	1065
的确蛮无聊	1064
认	1064
噢噢噢	1064
想聊什么	1064
吃吃吃	1063
我错啦	1063
就要	1063
睡什么	1063
不高兴	1063
不干	1062
善意的我也不会接受和	1062
哎呀别生气啦	1061
笑点在哪	1061
我回来了	1061
周杰伦就喜欢让我们杰	1060
不高	1060
帅锅[r]你好	1059
数学	1059
听得懂	1059
偶也是一四	1059
这是礼服吧	1059
子曾经曰过…	1059
希望如此	1059
扑倒	1059
你是女汉子	1059
臣妾很乖	1059
你不会	1058
搞	1058
男的啊	1058
但是不能喜欢	1057
我懂了	1057
所以不	1057
求告知	1057
厄	1057
别狡辩了	1057
男女	1057
你不能酱紫骂自己	1056
是啥子意思	1055
有问题	1054
怎么谢	1054
看来你没理解我是什么	1054
乖哈	1053
比较害羞的疑问	1053
刚吃饱	1053
是的哦	1053
你是在骂我吗	1053
你一直骂人	1053
这是真正的帅到没朋友	1052
嗯去睡吧晚安摸摸	1052
我姓王	1052
骂人不带妈	1052
愿意	1052
我也想啊	1052
ddd	1052
你自己看	1051
嘻嘻不亲个么	1051
表生气啦	1051
笑点在哪里	1051
别难过	1050
才不要	1050
如果我也喜欢你怎么办	1050
你在	1050
哼哼哼哼哼	1050
你真	1049
管	1049
不知道说什么	1049
没收到啊	1049
不要呵呵	1049
一句傻瓜叫得我鸡皮疙	1049
知无不言	1049
你想说什么	1048
我没删的	1048
买不起	1048
我也想知道	1048
快点的	1048
报坐标	1048
你太适合了	1047
别谦虚	1047
虽然我不一定	1047
白色还是黑色的	1047
你也爆炸去吧8	1047
大美妞	1047
